"t","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","E13","E14","E15","E16","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","I11","I12","I13","I14","I15","I16","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","S","E","I","R","Ntotal","incidence","incidence1","incidence2","incidence3","incidence4","incidence5","incidence6","incidence7","incidence8","incidence9","incidence10","incidence11","incidence12","incidence13","incidence14","incidence15","incidence16"
57,1908035.64128021,1873203.91638544,1840352.58980048,1736528.5130403,1822005.34175333,2034941.50687732,2143036.03126045,2105797.22523685,1916640.05717389,1770479.5217943,1620901.65527665,1408555.60842434,1238025.36002219,871921.395434977,597604.907042474,608329.338654745,54.8004043439145,70.8237449473787,94.9211088576351,180.189234942285,118.403127928913,113.939299710334,108.459011845021,111.546635065766,104.899913212982,86.2876099142206,85.7113407015854,60.5775274728806,32.7496029841503,18.875284800048,11.0968675621331,9.82517147792981,35.2750774982501,45.7507206444672,60.6470073150715,112.193853981094,74.5675289563424,72.3840487073088,69.2714073194486,71.1909853752764,66.7211059417887,54.7187336204594,54.4414949109824,38.6133574497193,20.9735807265749,12.1434903914014,7.1311860497863,6.29984311380024,64.8759649805025,82.3686733377079,103.491726519507,172.678808996714,121.20656140789,121.415252231403,118.593773425128,121.289695746708,112.418382038074,92.2343215548135,91.7013829356578,66.6854910637693,38.5123710617738,23.1465792076983,13.8931451794384,12.4491045867577,25496358.609458,1263.10588576718,802.323422001771,1356.96123427354,25499781,80.2323422001771,3.52750774982501,4.57507206444672,6.06470073150715,11.2193853981094,7.45675289563424,7.23840487073088,6.92714073194486,7.11909853752764,6.67211059417887,5.47187336204594,5.44414949109824,3.86133574497193,2.09735807265749,1.21434903914014,0.71311860497863,0.629984311380024
58,1908026.83223539,1873192.58067998,1840337.27424757,1736498.82115553,1821985.99867914,2034923.02469268,2143018.51383344,2105779.19941482,1916623.05846395,1770465.5003826,1620887.74703298,1408545.80224145,1238020.07065954,871918.355942113,597603.116828244,608327.75077379,57.9723385346125,74.8763801777783,100.469775318727,191.311513394216,125.551921945845,120.693124333702,114.815758935427,118.093596518825,111.101541472267,91.4258349307997,90.7966424708653,64.1491033325463,34.6689654772426,19.9728989018214,11.7452883815239,10.4019746789522,37.2851451603848,48.3309350414845,64.1745024863829,119.197333079398,79.0815506643221,76.6621612003695,73.3051929216851,75.3450387246791,70.6514523406956,57.9691016641712,57.6608732557722,40.874655659066,22.1861816936463,12.8366967817859,7.53963821009357,6.66295883381181,68.5030079470921,87.0715291751965,109.731117797059,184.244936216132,128.886819872623,128.865499752726,125.720667747741,128.614502976771,119.285117326707,97.8671401959246,97.3049464976978,70.6587998842283,40.6697702488163,24.3952515793355,14.6264864300626,13.0970666215173,25496153.6472632,1338.04665880515,849.763417717749,1439.54266026963,25499781,84.9763417717749,3.72851451603848,4.83309350414845,6.41745024863829,11.9197333079398,7.90815506643221,7.66621612003695,7.33051929216851,7.53450387246791,7.06514523406956,5.79691016641712,5.76608732557722,4.0874655659066,2.21861816936463,1.28366967817859,0.753963821009357,0.666295883381182
59,1908017.50806325,1873180.58867969,1840321.05921141,1736467.31271764,1821965.490432,2034903.44422447,2142999.9641116,2105760.1102963,1916605.05172831,1770450.64283233,1620873.01161506,1408535.41527996,1238014.4689966,871915.137913629,597601.221009814,608326.068966725,61.3328677929436,79.168202643193,106.346798839152,203.104887559381,133.12976483502,127.849897560467,121.550413396685,125.029880345034,117.67273309043,96.871169064094,96.1855545850474,67.9337496252937,36.7030130637083,21.1360423008658,12.4325480610786,11.0133135031963,39.414815658079,51.0627295836893,67.9100708970929,126.624921993344,83.8668612929829,81.1951756728618,77.5781447142483,79.74546150277,74.8156470986675,61.4138378870979,61.0723649086371,43.2708524237645,23.4715350831734,13.5715275569235,7.97278742493014,7.048064427807,72.3369803314706,92.0399124579477,116.333562022972,196.532411026437,137.031913495149,136.75618025726,133.262783329113,136.366914892625,126.556466583875,103.83462010501,103.239960650786,74.8649183139206,42.9520322118192,25.7153058896426,15.4018959652899,13.7824292677924,25495936.4960788,1417.46083626559,900.034798126069,1527.00828680111,25499781,90.0034798126069,3.9414815658079,5.10627295836893,6.79100708970929,12.6624921993344,8.3866861292983,8.11951756728618,7.75781447142483,7.974546150277,7.48156470986675,6.14138378870979,6.10723649086371,4.32708524237645,2.34715350831734,1.35715275569235,0.797278742493014,0.7048064427807
60,1908007.63811418,1873167.90151565,1840303.89132819,1736433.87844517,1821943.74716529,2034882.69990088,2142980.32062258,2105739.89455161,1916585.97684276,1770434.89917469,1620857.39962661,1408524.41288383,1238008.53639281,871911.730704868,597599.21327997,608324.287625047,64.8932259606917,83.7134571780821,112.571738990487,215.609539621565,141.16232721088,135.433703771532,128.685539545559,132.378732895545,124.63556289021,102.641961624639,101.89621419741,71.9441855441055,38.8585794205573,22.3686136780698,13.160955600551,11.6612412264311,41.6711927272923,53.9551237253817,71.8660962591995,134.502049856121,88.9397036776462,85.9983346138903,82.104546825925,84.4069713216212,79.2276629106529,65.0645502013092,64.6874492469964,45.809996212302,24.8339587413836,14.3504443677926,8.4320900950132,7.45645215818667,76.3901941624345,97.2894278189621,123.320479727246,209.584903572345,145.669775453269,145.113538699581,141.244744094956,144.572297210869,134.256506528846,110.156772878085,109.526205146772,79.3177347397585,45.3666459889338,27.1110264621876,16.2219156001505,14.5074554919599,25495706.4281741,1501.61557935632,953.306622940714,1619.64962357636,25499781,95.3306622940714,4.16711927272923,5.39551237253817,7.18660962591995,13.4502049856121,8.89397036776462,8.59983346138903,8.2104546825925,8.44069713216212,7.92276629106529,6.50645502013092,6.46874492469964,4.5809996212302,2.48339587413836,1.43504443677926,0.84320900950132,0.745645215818667
61,1907997.18991059,1873154.47800262,1840285.71405379,1736398.40252281,1821920.69485687,2034860.7222329,2142959.5182244,2105718.48507079,1916565.77009297,1770418.21645591,1620840.85872141,1408512.75832796,1238002.25309521,871908.123036351,597597.086955347,608322.400805623,68.6653182446675,88.5272383784108,119.165321929106,228.868048702558,149.676812225716,143.470064894353,136.245048174162,140.1647874923,132.013423045865,108.75765765784,107.947841085318,76.1938897960577,41.1429070092506,23.6747451136465,13.9329583948172,12.3479343247843,44.0618053042306,57.0176748979296,76.0557010555098,142.855664592556,94.3172912581912,91.0877908105311,86.899535866308,89.345163867239,83.9023066124811,68.9335405505654,68.518291093803,48.5006163637336,26.2780295146472,15.1760568003939,8.91909038797852,7.88949261080014,80.6756928972636,102.836608475718,130.714566393129,223.448702119725,154.830011270294,153.965389358728,149.692644596262,153.257530888948,142.410752454775,116.854805269223,116.184641616562,84.0319662068423,47.9215452281286,28.5869511111713,17.0892371359045,15.2745413654137,25495462.6723656,1590.79399646885,1009.7580515869,1717.77558638809,25499781,100.97580515869,4.40618053042306,5.70176748979296,7.60557010555098,14.2855664592556,9.43172912581912,9.10877908105311,8.68995358663081,8.9345163867239,8.39023066124811,6.89335405505654,6.8518291093803,4.85006163637336,2.62780295146472,1.51760568003939,0.891909038797852,0.788949261080014
62,1907986.12903776,1873140.2745009,1840266.46747421,1736360.7622123,1821896.2550602,2034837.43758078,2142937.48788672,2105695.81073817,1916544.36396052,1770400.53855931,1620823.33342734,1408500.41269478,1237995.59817203,871904.302955857,597594.83495396,608320.402210701,72.661761207256,93.6255412484079,126.149509862255,242.92553320378,158.702046763229,151.986026006338,144.25427676533,148.414147053121,139.831101533831,115.238863174398,114.36080212476,80.6971458457172,43.5636714092952,25.058815974047,14.7511504604189,13.0756997812415,46.5946328672118,60.2605106068103,80.4927905801628,151.714323306846,100.017865923926,96.4806616240912,91.9791517793121,94.5765652867063,88.8552689236145,73.0338462631015,72.5777816035586,51.3517517720592,27.8085986693038,16.0511311741477,9.43542545046286,8.34863931562218,85.2072951966313,108.698971617274,138.539868515039,238.172869410858,164.543998739953,163.341209555705,158.634137775593,162.451102526709,151.046244106005,123.951190641466,123.237484139315,89.0232079259365,50.6251348507666,30.147886370609,18.0067113948261,16.0862241257057,25495204.4114255,1685.29609241343,1069.57894514694,1821.71353689239,25499781,106.957894514694,4.65946328672118,6.02605106068103,8.04927905801628,15.1714323306846,10.0017865923926,9.64806616240912,9.19791517793121,9.45765652867063,8.88552689236145,7.30338462631015,7.25777816035587,5.13517517720592,2.78085986693038,1.60511311741477,0.943542545046286,0.834863931562218
63,1907974.4190283,1873125.24476999,1840246.08810475,1736320.82744035,1821870.3446405,2034812.76790651,2142914.15645889,2105671.79619358,1916521.68689603,1770381.80601661,1620804.76496002,1408487.33474348,1237988.54944233,871900.257798257,597592.44977139,608318.285166737,76.8959251347192,99.0253148542126,133.547574631398,257.829801528632,168.268578025886,161.01024600879,152.740074462323,157.154471611882,148.114865230265,122.107414247607,121.156679583656,85.4690898415612,46.1290070993999,26.5254676261909,15.6182811527211,13.8469828296166,49.2781322864824,63.6943624379804,85.1920995960223,161.108288016033,106.060759290499,102.195086490533,97.3603917186761,100.118687687427,94.1031771445081,77.3792838619795,76.8795815760762,54.3729812749735,29.4308082291138,16.9785998641733,9.98283093056164,8.83543364398563,89.9996413083758,114.895077095626,146.82186419013,253.809408323223,174.844993805761,173.272238958282,168.098527968377,172.183200160785,160.191636675972,131.46974467472,130.708274020472,94.3079857337886,53.4863193026056,31.7989236292939,18.9773577915641,16.9451907134479,25494930.7793377,1785.43977386886,1132.97050404903,1931.81038435242,25499781,113.297050404903,4.92781322864824,6.36943624379804,8.51920995960223,16.1108288016033,10.6060759290499,10.2195086490533,9.73603917186762,10.0118687687427,9.41031771445081,7.73792838619795,7.68795815760762,5.43729812749736,2.94308082291138,1.69785998641733,0.998283093056164,0.883543364398563
64,1907962.02123962,1873109.33981351,1840224.50867724,1736278.46036213,1821842.87549544,2034786.63051166,2142889.4464244,2105646.36157931,1916497.66307894,1770361.95580813,1620785.09102538,1408473.48077141,1237981.08340142,871895.974142944,597589.923455561,608316.04260195,81.381978923138,104.744519161433,141.384175654389,273.631511670295,178.40877583095,170.573093668418,161.730892071915,166.415071020961,156.892547927789,129.386450203985,128.358343457728,90.5257613829387,48.8475347712221,28.0796190276136,16.537264402462,14.6643751614981,52.121266271461,67.3306020865095,90.1692417632977,171.06962704127,112.466457610627,108.250287835005,103.061267123681,105.990087931913,99.6636509826726,81.9844954779769,81.438167341093,57.5744558476718,31.1501082848426,17.9615711786566,10.563146829193,9.35150999890499,95.0682422153572,121.444589617844,155.587548512833,270.413437381856,185.768242748031,183.791584804921,178.11686945024,182.485814772117,169.877297229775,139.435705583565,138.621959028473,99.9038116817114,56.5145324866833,33.5454562254744,20.0043744730359,17.8542868134502,25494640.858389,1891.56191433673,1200.14594360478,2048.43375302537,25499781,120.014594360478,5.2121266271461,6.73306020865095,9.01692417632977,17.106962704127,11.2466457610627,10.8250287835005,10.3061267123681,10.5990087931913,9.96636509826726,8.19844954779769,8.1438167341093,5.75744558476718,3.11501082848426,1.79615711786566,1.0563146829193,0.935150999890499
65,1907948.89472418,1873092.50771496,1840201.65791463,1736233.51489895,1821813.75425909,2034758.93775962,2142863.2756406,2105619.42227213,1916472.21216296,1770340.92115111,1620764.2456104,1408458.80446738,1237973.17514188,871891.43776875,597587.247580003,608313.667022555,86.1349376300214,110.802185243893,149.685442481885,290.384340176583,189.156940948044,180.706749340445,171.256877395939,176.227003139646,166.193643559361,137.100491146703,135.990028085607,95.8841572941683,51.7283902656882,29.7264832439799,17.5111885021654,15.530623623184,55.1335335100734,71.1812795269944,95.4407620027157,181.63232238666,119.256670532049,114.666635601435,109.100864183673,112.210429922212,105.555361691629,86.8649980183586,86.2688793651281,60.9669327082333,32.9722753336231,19.0033398243008,11.1783236999555,9.89860131595197,100.429531711831,128.368344647146,164.865524057591,288.043376707375,197.351101052503,194.934333399172,188.72207085973,193.392847845762,180.135406873435,147.875819112844,147.004977354759,105.829242938213,59.7197694781555,35.3931975583906,21.091149060713,18.8165264302696,25494333.6760892,2004.01948207731,1271.33120962299,2171.97321908789,25499781,127.133120962299,5.51335335100734,7.11812795269944,9.54407620027157,18.163232238666,11.9256670532049,11.4666635601435,10.9100864183673,11.2210429922212,10.5555361691629,8.68649980183586,8.62688793651281,6.09669327082333,3.29722753336231,1.90033398243008,1.11783236999555,0.989860131595197
66,1907934.996092,1873074.69346363,1840177.46029221,1736185.83624872,1821782.88198851,2034729.5967814,2142835.5570631,2105590.88859929,1916445.24900642,1770318.63127548,1620742.15876159,1408443.25675609,1237964.7982699,871886.633606156,597584.413215541,608311.15048757,91.1707128481993,117.218479061657,158.479062238035,308.145161031779,200.549419829868,191.445312705267,181.349976203262,186.623177829526,176.04940493359,145.275520064987,144.077413293295,101.562288581925,54.7812552270953,31.4715849484108,18.5433264746671,16.4486394312141,58.3250006003327,75.2591634522444,101.024191966031,192.832383454108,126.454403928373,121.46571560974,115.499407890937,118.800550579348,111.798094717601,92.0372352537292,91.387973740743,64.5618114472845,34.9034317090724,20.1073979947577,11.8304292181877,10.4785448931297,106.100921582513,135.688418233332,174.686096751796,306.761145015726,209.633159356472,206.737668246607,199.949005845205,204.940225342144,191.000069010752,156.81842859463,155.885346577197,112.103944202414,63.112620127086,37.3482002772054,22.2412700311768,19.8351020301383,25494008.2019076,2123.19073470278,1346.76573645562,2302.84162122439,25499781,134.676573645562,5.83250006003327,7.52591634522444,10.1024191966031,19.2832383454108,12.6454403928373,12.146571560974,11.5499407890937,11.8800550579348,11.1798094717601,9.20372352537292,9.1387973740743,6.45618114472845,3.49034317090724,2.01073979947577,1.18304292181877,1.04785448931297
67,1907920.27936502,1873055.83877024,1840151.83578468,1736135.26036741,1821750.15383159,2034698.5091639,2142806.19845367,2105560.66553775,1916416.68338667,1770295.01118623,1620718.75635022,1408426.78563343,1237955.92481656,871881.545686685,597581.410900293,608308.484582135,96.5061660676784,124.014769017833,167.794372230928,326.974235025071,212.624726107588,202.824916869475,192.044039171979,197.63846709619,186.492948303181,153.939069797061,152.647710332369,107.579240762154,58.0163895757116,33.3207789602434,19.6371470578865,17.421507936788,61.7063358801274,79.5777841140857,106.938108796656,204.707967462275,134.084037041436,128.670401965506,122.278329892995,125.782529735007,118.412816060049,97.5186329945143,96.8126767276054,68.3711723011614,36.9500661666584,21.2774471189481,12.5216551411271,11.0932885692395,112.100860068796,143.428201006051,185.081377458716,326.632368321446,222.656376891533,219.240995228156,211.834630305169,217.166018459995,202.507424048768,166.293570366902,165.292757923576,118.748753836579,66.7043046614575,39.416876611457,23.4585387729464,20.9133952831365,25493663.3438165,2249.47648431214,1426.70324996739,2441.47644924468,25499781,142.670324996739,6.17063358801274,7.95777841140857,10.6938108796656,20.4707967462275,13.4084037041436,12.8670401965506,12.2278329892995,12.5782529735007,11.8412816060049,9.75186329945143,9.68126767276054,6.83711723011614,3.69500661666584,2.12774471189481,1.25216551411271,1.10932885692395
68,1907904.69582275,1873035.88187157,1840124.69959815,1736081.61342002,1821715.45867533,2034665.57061978,2142775.10207091,2105528.65239554,1916386.41969748,1770269.98141185,1620693.95982364,1408409.33599194,1237946.52514395,871876.157089273,597578.230607881,608305.66038924,102.159165200702,131.213697515703,177.662458034493,346.935410206356,225.423669243255,214.883849201953,203.374935150389,209.309821735859,197.559364106385,163.120315129468,161.729752891302,113.955237753374,61.4446659054037,35.2802698841801,20.7963263419581,18.4524989711243,65.2888452673193,84.1514787079103,113.20219737375,217.299506958392,142.171404187427,136.304933759904,129.46034036763,133.179764165272,125.421742564008,103.327657538487,102.561242524518,72.4078166946809,39.1190556925395,22.5174103083114,13.254324682324,11.7448972713474,118.448893817512,151.612476578121,196.085389609005,347.726601034151,236.46522286659,232.486075226892,224.418106613056,230.1105715936,214.695770934,176.333074871857,175.258676149224,125.785753938375,70.5067114093092,41.606019910955,24.7469823598376,22.0549884414814,25493297.9446293,2383.3014372719,1511.41261806382,2588.34131535397,25499781,151.141261806382,6.52888452673193,8.41514787079103,11.320219737375,21.7299506958392,14.2171404187427,13.6304933759904,12.946034036763,13.3179764165272,12.5421742564008,10.3327657538487,10.2561242524518,7.24078166946809,3.91190556925395,2.25174103083114,1.3254324682324,1.17448972713474
